# m c logL logPrior
3.170736557709686210e+00 3.410527073599452397e+00 -1.192429950069820279e+02 -5.026785159198335351e-02
3.640915934314177260e+00 1.320510195221800798e+00 -1.192328461538149043e+02 -6.628134420371439850e-02
3.106835241240783141e+00 3.523313879582839370e+00 -1.192040775266432604e+02 -4.826212608107836866e-02
3.155322311036763860e+00 1.563398989635125025e+00 -1.191811120566203357e+02 -4.978029443263192605e-02
3.025172840949077901e+00 2.880942381135032093e+00 -1.191809010433088361e+02 -4.575835358807957970e-02
3.206586041988481739e+00 1.194485364349106682e+00 -1.191293738377839020e+02 -5.141097022337678263e-02
3.191528168497378193e+00 3.348059920059728967e+00 -1.191216513120608482e+02 -5.092926025156115089e-02
3.612089039699808879e+00 -9.574266304952211426e-01 -1.191013332871014683e+02 -6.523593615359743469e-02
3.289831299411311694e+00 3.031063973860259608e+00 -1.190958762264689170e+02 -5.411494989293159225e-02
3.417233168720446912e+00 -6.568818067236928404e-02 -1.190934966737068521e+02 -5.838741264701594047e-02
3.844593391525142234e+00 -1.561821735100728414e+00 -1.190850443037470399e+02 -7.390449173079398359e-02
3.787336162942785300e+00 3.018129204440498370e-01 -1.190779529407203512e+02 -7.171957605567090555e-02
3.815572010364841837e+00 -1.536729761421388396e+00 -1.190741189547119632e+02 -7.279294883139798833e-02
3.407321586498143873e+00 2.546388947099055944e+00 -1.190679243525423345e+02 -5.804920196908113644e-02
3.235975375053593783e+00 1.002138567995630503e+00 -1.190345313201809319e+02 -5.235768313976622845e-02
3.214788668225816437e+00 1.145260845945439421e+00 -1.190314036177955188e+02 -5.167433090676559065e-02
3.032070940697176198e+00 3.408116524907335521e+00 -1.190195541716043977e+02 -4.596727094710129774e-02
3.367365522053577642e+00 2.718164105811205822e+00 -1.190132196804744638e+02 -5.669575279557581560e-02
3.851247341396089485e+00 -2.648108062830455411e-01 -1.189920648432333508e+02 -7.416053042305224829e-02
3.378490067953239251e+00 1.481339393499848667e-01 -1.189854169243585744e+02 -5.707097569629341477e-02
3.681436604788228095e+00 -1.199476481875277667e+00 -1.189769134474742316e+02 -6.776487737537337241e-02
3.616998624306478227e+00 1.446634270934386457e+00 -1.189602559380877551e+02 -6.541339524117478765e-02
3.665121803268147183e+00 -1.143134530016352679e+00 -1.189590382079456106e+02 -6.716558916395777568e-02
3.590126859238921497e+00 1.602747043044797426e+00 -1.189467171382846971e+02 -6.444505432714360549e-02
3.212594867567847956e+00 3.275581416895778197e+00 -1.189428458633184675e+02 -5.160382891561639263e-02
3.348947712369795937e+00 2.790249151435097552e+00 -1.189363763862050121e+02 -5.607725390093444562e-02
3.867372881109063520e+00 -1.530171803785441931e+00 -1.189101237666010036e+02 -7.478286500768908940e-02
3.631326285290328304e+00 -1.018095561704269736e+00 -1.189082521928096696e+02 -6.593265295120227798e-02
3.022630179757261448e+00 3.217243895129066722e+00 -1.189059362293875211e+02 -4.568146601789706968e-02
3.860084692919744320e+00 -1.536416043827478983e+00 -1.189038150954436617e+02 -7.450126918256658182e-02
3.742735649034352186e+00 -1.375350064558574559e+00 -1.188987106445688795e+02 -7.004035069276297321e-02
3.885634354131615176e+00 -6.704147580909395332e-01 -1.188792288200697698e+02 -7.549077167003907796e-02
3.906630712050325638e+00 -1.287979661680707988e+00 -1.188629758633901758e+02 -7.630881760167416983e-02
3.259254893477937731e+00 8.627999527589615969e-01 -1.188590132596994238e+02 -5.311371230329940685e-02
3.160508859216484723e+00 1.551620989676627316e+00 -1.188561282968465633e+02 -4.994408124592943088e-02
3.823140961995700415e+00 -2.115685433060709997e-02 -1.188265273362821972e+02 -7.308203407644703331e-02
3.535320209361204835e+00 1.898782796817734431e+00 -1.188202449767579196e+02 -6.249244491358876136e-02
3.901146191872400415e+00 -9.547808168452974753e-01 -1.187836446707301974e+02 -7.609470805180265640e-02
3.150515189520350923e+00 1.635642265199864109e+00 -1.187812383382337913e+02 -4.962872979699226028e-02
3.906171611946139155e+00 -1.145139515305691358e+00 -1.187747387138570900e+02 -7.629088330986949495e-02
3.031420216242446397e+00 2.893444998846264937e+00 -1.187686021713172977e+02 -4.594754263721700233e-02
3.127764868052796299e+00 3.449412141083229244e+00 -1.187308656537007181e+02 -4.891456534912663745e-02
3.891424937637305792e+00 -7.893864385193893884e-01 -1.187255517539540079e+02 -7.571594022632753551e-02
3.098589763700462019e+00 2.082534924884460903e+00 -1.187159849807441105e+02 -4.800629261854643531e-02
3.872875775455207670e+00 -5.398275970855630490e-01 -1.187042640335235717e+02 -7.499583386053888800e-02
3.474689034785453323e+00 2.204068908778840097e+00 -1.187008758497200347e+02 -6.036731944229131730e-02
3.880334872464326956e+00 -6.382644798839748335e-01 -1.186805470756367384e+02 -7.528499361231373588e-02
3.522261580268952752e+00 -5.505072870517458972e-01 -1.186655993470941155e+02 -6.203163319919369895e-02
3.535611516915597274e+00 -6.093198297895778826e-01 -1.186503752852521529e+02 -6.250274399273104964e-02
3.366044349983196238e+00 2.700270022092787769e+00 -1.186481964799253035e+02 -5.665127283026898108e-02
3.036740256357177703e+00 2.832326140226050448e+00 -1.186317064639777925e+02 -4.610895692290128967e-02
3.511152059685016091e+00 2.014299770900736419e+00 -1.186295363970501455e+02 -6.164094393115165244e-02
3.063830791315623081e+00 3.449497314776416523e+00 -1.186252062316399076e+02 -4.693529558906858745e-02
3.431761089779706619e+00 -1.099029648165921191e-01 -1.186028604996014906e+02 -5.888492088663000584e-02
3.245686427148299913e+00 9.703393507003055252e-01 -1.185908493543246180e+02 -5.267240191687348055e-02
3.139401230928498876e+00 3.416712497144151151e+00 -1.185792325580984112e+02 -4.927920044377687853e-02
3.546305930625670566e+00 1.823741870398031706e+00 -1.185753215864606034e+02 -6.288142876795402292e-02
3.391285766214542807e+00 2.585471914327899245e+00 -1.185568786470292935e+02 -5.750409574064679896e-02
3.234275220172762921e+00 1.050559750581981922e+00 -1.185318265824968336e+02 -5.230268099911787594e-02
3.157295034245514387e+00 3.379124912377883483e+00 -1.185277309431781418e+02 -4.984255966635691565e-02
3.091711663069447447e+00 3.456822501411175974e+00 -1.185270429563923074e+02 -4.779340503779824084e-02
3.793358375696973539e+00 -1.450446900972318431e+00 -1.185201413908916379e+02 -7.194783883235190969e-02
3.039539949625976956e+00 2.815049982084922409e+00 -1.185183182621361482e+02 -4.619401552686142748e-02
3.499856486259997901e+00 -4.379913271676085795e-01 -1.185167901685156551e+02 -6.124497712208089306e-02
3.595167095797793255e+00 -8.517537263541301584e-01 -1.185140148821846822e+02 -6.462613223353569358e-02
3.480317500359839222e+00 2.163638338798609340e+00 -1.185053465781298883e+02 -6.056304951655479274e-02
3.891235902030253602e+00 -1.357489676402827250e+00 -1.184962765389301467e+02 -7.570858422624600348e-02
3.742937517138899661e+00 -1.343084877951775891e+00 -1.184961980450384971e+02 -7.004790628602955427e-02
3.827936077766797673e+00 -1.485841964210767419e+00 -1.184907579259602528e+02 -7.326547307734326830e-02
3.880952773497555963e+00 -6.922793553879471595e-01 -1.184606903646373723e+02 -7.530897215059184635e-02
3.110580225455649384e+00 2.005023494223761027e+00 -1.184309677853084821e+02 -4.837854669497858306e-02
3.094740109480798917e+00 3.443862040777866618e+00 -1.184247450897519229e+02 -4.788708172614614123e-02
3.771513880940895458e+00 -1.401821479017260508e+00 -1.184239465555914705e+02 -7.112158477064926820e-02
3.145674926045233910e+00 3.391100298015348180e+00 -1.184219968083503574e+02 -4.947635370174843783e-02
3.372688262325540087e+00 2.190495088016870540e-01 -1.183817611656039901e+02 -5.687513057414235462e-02
3.043042645481009778e+00 2.796363197240741005e+00 -1.183684181362803258e+02 -4.630054271108031971e-02
3.261911447606189007e+00 8.814047930437882705e-01 -1.183619387819702240e+02 -5.320033146012151382e-02
3.145490428267092131e+00 1.714967733711556086e+00 -1.183576274676278501e+02 -4.947055017159947277e-02
3.451984596339472855e+00 -1.957247332431006903e-01 -1.183453708031360208e+02 -5.958098826682497323e-02
3.433829518569635475e+00 -1.031708040217367284e-01 -1.183324784546430806e+02 -5.895592581300087426e-02
3.892824267693487439e+00 -9.492861211398686550e-01 -1.183303876526922238e+02 -7.577040389571669532e-02
3.053729255604299198e+00 3.364469054485483390e+00 -1.183267122413750343e+02 -4.662631183266794516e-02
3.069525317804130626e+00 2.435117566473766093e+00 -1.183146197606357930e+02 -4.710992838320273574e-02
3.895956031215924931e+00 -1.110845870102973976e+00 -1.183067792811681329e+02 -7.589236698583869123e-02
3.134502240994759159e+00 1.811360025337193980e+00 -1.182972916291052741e+02 -4.912552149400584156e-02
3.888701531811334711e+00 -8.692822500906600691e-01 -1.182917240488801838e+02 -7.560999801755911853e-02
3.370884110697461189e+00 2.359448763456816200e-01 -1.182771740304522154e+02 -5.681429843876307367e-02
3.062911247853972618e+00 2.522359873894759019e+00 -1.182745097345633383e+02 -4.690712656115190310e-02
3.543947973257691952e+00 -6.209511930709377125e-01 -1.182643591959430864e+02 -6.279783618578650695e-02
3.425514429654826554e+00 2.410330611407388357e+00 -1.182383275071598092e+02 -5.867074553886716254e-02
3.496477215802645588e+00 -4.032144692613242043e-01 -1.182223539055250967e+02 -6.112676460313511140e-02
3.114712600430884937e+00 1.993114843508170253e+00 -1.182048691370925724e+02 -4.850717291641463286e-02
3.256774112257711629e+00 9.268883617321712620e-01 -1.181960260470318360e+02 -5.303288809136002396e-02
3.803907314299141085e+00 7.748267247942841607e-02 -1.181710333597312967e+02 -7.234855427889251567e-02
3.686854459642787241e+00 -1.157414727585658110e+00 -1.181661188272411636e+02 -6.796447903293953430e-02
3.103067905419905070e+00 2.108305485423358494e+00 -1.181441792216330668e+02 -4.814515212823538420e-02
3.848648034204180224e+00 -3.525011878833415047e-01 -1.181435490280416332e+02 -7.406045845591849308e-02
3.094197306877726650e+00 3.405760700334704350e+00 -1.181274374110093390e+02 -4.787028486944688854e-02
3.305341248632839513e+00 2.906482325988369642e+00 -1.181176911755500498e+02 -5.462640384956848894e-02
3.066532306258436424e+00 3.364493913721717355e+00 -1.180968994047372291e+02 -4.701810192663342935e-02
3.101927832014368835e+00 2.125430163317944210e+00 -1.180944125710848596e+02 -4.810978137512681579e-02
3.384315408342092102e+00 2.584652773885272037e+00 -1.180790111373096778e+02 -5.726795391570851240e-02
3.276711594022815088e+00 8.094596151648554283e-01 -1.180515326688484095e+02 -5.368419435201769729e-02
3.831575704696805307e+00 -1.915849439874889870e-01 -1.180393889385247803e+02 -7.340486190411409095e-02
3.092088208866450305e+00 3.392950533383415124e+00 -1.180377523424729702e+02 -4.780504745705466130e-02
3.364956056292391917e+00 2.850343271486139862e-01 -1.180369118749212589e+02 -5.661464630389423380e-02
3.734827292771089269e+00 6.060214684386370232e-01 -1.180020956893299910e+02 -6.974467453413911444e-02
3.751944184837442187e+00 -1.320918941075362341e+00 -1.179876568191798896e+02 -7.038542583067750047e-02
3.887554183902279359e+00 -9.929222645113160439e-01 -1.179864405622157335e+02 -7.556538766388058714e-02
3.062853251581821201e+00 3.329572000706413348e+00 -1.179850731621799298e+02 -4.690535020362667645e-02
3.107332440914350347e+00 3.380579791510442522e+00 -1.179340030312709189e+02 -4.827757449179367888e-02
3.048693458770037612e+00 3.208818275810464637e+00 -1.179251364446844832e+02 -4.647265902773607682e-02
3.080142556826967137e+00 3.364138471873591385e+00 -1.179229444116868137e+02 -4.743639085188282312e-02
3.628999794228982001e+00 1.302387584775434926e+00 -1.179135742390005106e+02 -6.584819753256997144e-02
3.532379546101716450e+00 -5.463667581665800910e-01 -1.179063090142695387e+02 -6.238852628858884697e-02
3.126680755142446255e+00 3.362861815986067704e+00 -1.178889023623922583e+02 -4.888066272289069009e-02
3.265419080074368541e+00 8.941037893986751861e-01 -1.178834791388182452e+02 -5.331480884256868669e-02
3.792016028130400507e+00 -1.382578665367058868e+00 -1.178650643413288179e+02 -7.189692778798929818e-02
3.243546661674271636e+00 1.039627116032105780e+00 -1.178613741511640001e+02 -5.260297473229155057e-02
3.640654423484045665e+00 1.225859750085148026e+00 -1.178490472849094886e+02 -6.627182315616973740e-02
3.282455842427276060e+00 7.889011808565085104e-01 -1.178365071195347866e+02 -5.387258178742478781e-02
3.605724183139667804e+00 1.436772487312231839e+00 -1.178334270166928945e+02 -6.500623442439112942e-02
3.802382832387722900e+00 5.281290777899255717e-02 -1.178211524643484296e+02 -7.229057602018440498e-02
3.606458903503590996e+00 1.431374208844924611e+00 -1.178185305528979825e+02 -6.503272911330161554e-02
3.742431076911349130e+00 5.342311198119983340e-01 -1.178183864261487201e+02 -7.002895182715919431e-02
3.722566524841976587e+00 -1.232755406127663100e+00 -1.178033530580564445e+02 -6.928750765937034817e-02
3.083674465914414409e+00 3.347683032039317830e+00 -1.177870916642782646e+02 -4.754524105866274331e-02
3.869429625991250177e+00 -1.313823989133304559e+00 -1.177797509472858621e+02 -7.486242815249392890e-02
3.521185346762236268e+00 -4.872537203250055793e-01 -1.177711579563481195e+02 -6.199373123126544760e-02
3.103888678979097815e+00 3.359407541936060060e+00 -1.177661088725370178e+02 -4.817062465747303651e-02
3.434488138027563142e+00 -6.866223170129037712e-02 -1.177541130853849864e+02 -5.897854385126018867e-02
3.545766680883372324e+00 1.771662772455027124e+00 -1.177429697194567524e+02 -6.286230677631342301e-02
3.330870246231029341e+00 2.782365508228890949e+00 -1.177394963027459482e+02 -5.547348298613578171e-02
3.882994763053392973e+00 -1.038945161020077723e+00 -1.177368834077012707e+02 -7.538824164950037876e-02
3.052028241082579640e+00 2.846119027934293833e+00 -1.177324077315268340e+02 -4.657438192182811881e-02
3.582955418185893581e+00 -7.492686668140087214e-01 -1.177295111803434793e+02 -6.418784764353825667e-02
3.663139782276326084e+00 -1.046897434658192960e+00 -1.177242359687524527e+02 -6.709296532247725764e-02
3.518718580983008160e+00 -4.698086004432764362e-01 -1.176772461133282519e+02 -6.190690226077536634e-02
3.856946619522235054e+00 -5.280743313254344651e-01 -1.176764218982871455e+02 -7.438018612921998285e-02
3.153273969542428556e+00 3.304637054609937064e+00 -1.176689499955842848e+02 -4.971568363496931681e-02
3.504261481069165463e+00 1.985607367203219731e+00 -1.176432116359343638e+02 -6.139924263852529485e-02
3.793934811374223059e+00 -1.359925235874016813e+00 -1.176304718252582688e+02 -7.196970676478581241e-02
3.244630565266486411e+00 3.077190291799058564e+00 -1.176172154542855992e+02 -5.263813752530759754e-02
3.065324570547309335e+00 3.255604210470286919e+00 -1.176160712094362566e+02 -4.698107361400522680e-02
3.051125477752849591e+00 3.025098628876762952e+00 -1.176083573879256505e+02 -4.654683340496277438e-02
3.436063163359329931e+00 -6.605541991490596065e-02 -1.175945902401302448e+02 -5.903265031297461746e-02
3.776553476833939715e+00 -1.330599400033382729e+00 -1.175829043013193029e+02 -7.131178081693259618e-02
3.864426177710881927e+00 -1.291898857491436292e+00 -1.175809704686523247e+02 -7.466894841488568024e-02
3.660212081264762496e+00 -1.025984373593876064e+00 -1.175776738957346197e+02 -6.698576239918262176e-02
3.096623705889776978e+00 2.249067073885946400e+00 -1.175774145921038922e+02 -4.794539187939268754e-02
3.768998055918964418e+00 -1.316638050899279211e+00 -1.175718680529050317e+02 -7.102673172760466669e-02
3.163681499547723597e+00 3.276502082854058973e+00 -1.175659035506315888e+02 -5.004440315290266394e-02
3.170619503275121875e+00 3.262336118899438198e+00 -1.175548977539085342e+02 -5.026414017274289520e-02
3.053035691368650717e+00 3.036966658852410461e+00 -1.175322629408608321e+02 -4.660513466385427656e-02
3.653778726547896483e+00 -1.000712437676970268e+00 -1.175320747216038910e+02 -6.675049491286984271e-02
3.568018690366872914e+00 -6.738909159038088958e-01 -1.175270407026599173e+02 -6.365378687403668023e-02
3.264595835793222989e+00 9.266546633149528311e-01 -1.175249245664695650e+02 -5.328792985539226174e-02
3.119013827514905746e+00 2.035014497535670763e+00 -1.175162732555659773e+02 -4.864123628114591646e-02
3.156945077976117453e+00 1.705349757861464255e+00 -1.175106321828531009e+02 -4.983151112678817912e-02
3.480019372833840219e+00 2.099957262295819582e+00 -1.175101794837582929e+02 -6.055267417649417422e-02
3.306242178908714635e+00 2.858384295074690495e+00 -1.174923383454075747e+02 -5.465618672797523114e-02
3.073608956707364559e+00 3.266066102118937664e+00 -1.174901891238978635e+02 -4.723536009375866457e-02
3.060754112532793503e+00 2.752791325003185463e+00 -1.174789698011649222e+02 -4.684107868693204724e-02
3.057749708578604064e+00 2.822558900732778930e+00 -1.174787871967650972e+02 -4.674916640156269454e-02
3.844632855893413748e+00 -1.336060755578214021e+00 -1.174671807211222472e+02 -7.390600898307574107e-02
3.731927910236455759e+00 -1.227700312040715058e+00 -1.174665371444300774e+02 -6.963642963600918945e-02
3.108666757329508368e+00 3.319518550888017838e+00 -1.174643392553437309e+02 -4.831904504062780464e-02
3.734651863945767758e+00 -1.234083918888639886e+00 -1.174640482125623038e+02 -6.973812272436798188e-02
3.173320370505111399e+00 3.248112833548558509e+00 -1.174619970815338377e+02 -5.034981086931349104e-02
3.747403099644769586e+00 -1.261042422094008408e+00 -1.174391777176099652e+02 -7.021514995613613308e-02
3.063947206627306130e+00 2.708504093211694386e+00 -1.174261127912979106e+02 -4.693886242499635542e-02
3.055694793790538988e+00 3.026204230805954687e+00 -1.174193886599038876e+02 -4.668635336399301616e-02
3.721831118520884107e+00 6.485037754610609717e-01 -1.173993294775452796e+02 -6.926013437395207861e-02
3.840703912844069645e+00 -1.330346734847603907e+00 -1.173919781878049520e+02 -7.375503273067872401e-02
3.667436352142273925e+00 -1.035276003256927035e+00 -1.173870828016305552e+02 -6.725044698507313956e-02
3.848781502210091521e+00 -1.311621550178303064e+00 -1.173867035802856549e+02 -7.406559525877283445e-02
3.170245885148159637e+00 1.611301517073107092e+00 -1.173822148811324837e+02 -5.025229486149419139e-02
3.872106825506985484e+00 -8.771282165835814215e-01 -1.173768869761088069e+02 -7.496605634068892465e-02
3.844379916024523780e+00 -4.284608292848757771e-01 -1.173755754758476542e+02 -7.389628469366363306e-02
3.835296181083926559e+00 -3.265542513039161321e-01 -1.173621693836345798e+02 -7.354748398318475266e-02
3.747646457618521776e+00 4.530571637160987208e-01 -1.173574167731896694e+02 -7.022426985650327691e-02
3.514934341234008830e+00 1.909427453773049121e+00 -1.173393700201856689e+02 -6.177381711593078056e-02
3.280158399658822166e+00 8.407104061661603289e-01 -1.173383102908729256e+02 -5.379719563426163531e-02
3.059595451873348360e+00 3.083105636920841164e+00 -1.173240915261267077e+02 -4.680562164562038913e-02
3.470538562521339188e+00 -2.196508237267356389e-01 -1.173233285080319490e+02 -6.022318956973841952e-02
3.518385524193812230e+00 -4.440089350019909009e-01 -1.173192300360059619e+02 -6.189518348428283551e-02
3.706880294277517418e+00 7.460258249201366931e-01 -1.172955390762915897e+02 -6.870480758051487891e-02
3.059637227264721648e+00 2.881436023657186318e+00 -1.172937032400969599e+02 -4.680689981232076524e-02
3.690887162917928954e+00 -1.100314543224683028e+00 -1.172833339068394736e+02 -6.811324024696180368e-02
3.834766223553151665e+00 -3.355415255029299271e-01 -1.172697340240780477e+02 -7.352715994652049558e-02
3.827820060934193247e+00 -1.325652218272716842e+00 -1.172649401921988215e+02 -7.326103209445125608e-02
3.231888329198156384e+00 1.168190566178971990e+00 -1.172501360446192109e+02 -5.222551086203625764e-02
3.457500562743807571e+00 -1.505020314017762040e-01 -1.172482309139889196e+02 -5.977155070686873684e-02
3.085718909198622573e+00 2.430344694195515132e+00 -1.172409749655367222e+02 -4.760830593292968843e-02
3.123262492406590596e+00 2.031180645394679907e+00 -1.172287800069756827e+02 -4.877384298236913523e-02
3.591031689316245057e+00 -7.437721233108727237e-01 -1.171931246943372855e+02 -6.447754296836742671e-02
3.116898489922831139e+00 3.282982402892864027e+00 -1.171899825572007501e+02 -4.857528098241613301e-02
3.202904048620469180e+00 1.380412310337606474e+00 -1.171888974293832604e+02 -5.129297172334695842e-02
3.452779782820038168e+00 2.211619511200275667e+00 -1.171867259575514026e+02 -5.960844114325394155e-02
3.063121833175989739e+00 3.072206277191483981e+00 -1.171848512075319348e+02 -4.691357682439717403e-02
3.547227430022682704e+00 1.724486167335628428e+00 -1.171735552133428371e+02 -6.291411220152662298e-02
3.112933682494571475e+00 3.279789182655122204e+00 -1.171703505697461765e+02 -4.845178055804606754e-02
3.811721770617505278e+00 -1.315967184300793624e+00 -1.171616756297928816e+02 -7.264611428299726226e-02
3.866960696388483498e+00 -8.530339751270199500e-01 -1.171585881030169674e+02 -7.476692513706652277e-02
3.370668772241347977e+00 3.142030230706537308e-01 -1.171491000434207308e+02 -5.680703986081498541e-02
3.467119053373156845e+00 2.139318870344235624e+00 -1.171485639316936584e+02 -6.010457265131587123e-02
3.656785639420250700e+00 -9.800488994976499502e-01 -1.171301776570007576e+02 -6.686040606335086345e-02
3.368836041722718999e+00 2.584385916833956909e+00 -1.171124462896113840e+02 -5.674528138004999306e-02
3.649842561409885278e+00 1.112552887946899771e+00 -1.171093930497702331e+02 -6.660675361539535044e-02
3.107057977611756616e+00 3.266961357326726656e+00 -1.171021370668836141e+02 -4.826904638120430024e-02
3.732359005820812481e+00 -1.195840235497574566e+00 -1.171017075804296326e+02 -6.965251874165860613e-02
3.595275913968263293e+00 1.445980754353616948e+00 -1.170984191659456002e+02 -6.463004448780165778e-02
3.439457899520226292e+00 -4.929937642843373879e-02 -1.170940450183397701e+02 -5.914935321286043240e-02
3.662027032783000458e+00 1.032564003865353186e+00 -1.170913113247477355e+02 -6.705220994416734304e-02
3.263806524780693774e+00 2.973471065590845619e+00 -1.170721973855189049e+02 -5.326216515600513957e-02
3.804825876711523058e+00 -1.302410700660687759e+00 -1.170703328768878748e+02 -7.238349976046803969e-02
3.144151399770277244e+00 1.861531931119984939e+00 -1.170633078606917081e+02 -4.942844012338697829e-02
3.477969187560043807e+00 -2.375387899754815013e-01 -1.170596464844248317e+02 -6.048134834808535643e-02
3.477538604262142563e+00 2.081628270872091679e+00 -1.170594957921441335e+02 -6.046637372066745314e-02
3.301011915434052479e+00 7.309189463501288841e-01 -1.170584577481588155e+02 -5.448339832918795006e-02
3.142638309237775651e+00 3.249688605837051547e+00 -1.170315704313159415e+02 -4.938087771344432803e-02
3.860808606269713117e+00 -1.148875114870868908e+00 -1.170295536339583862e+02 -7.452921547123143864e-02
3.768466926354938629e+00 2.537065156301436808e-01 -1.170122383085907529e+02 -7.100671487515519686e-02
3.677305659614330313e+00 -1.036568796224792699e+00 -1.170086776607870718e+02 -6.761288457115793848e-02
3.084119198294114739e+00 2.501036548924653768e+00 -1.170048660464735804e+02 -4.755895614643166486e-02
3.362165051346766020e+00 3.739767773227868908e-01 -1.169826618682081687e+02 -5.652076916248800764e-02
3.795514749600742199e+00 1.626813891879685947e-02 -1.169804972845735449e+02 -7.202966107218393421e-02
3.496986474652865606e+00 -3.217163681307201317e-01 -1.169730216720400620e+02 -6.114457201952538251e-02
3.309018862888992274e+00 6.883604143409605136e-01 -1.169685672172959983e+02 -5.474802917477579467e-02
3.082938819039130252e+00 2.527183824848168836e+00 -1.169653777985829493e+02 -4.752255880969194490e-02
3.181325808602964766e+00 3.183643943994162839e+00 -1.169624109205791456e+02 -5.060416950241654332e-02
3.659982770007017994e+00 -9.770053964261798951e-01 -1.169568668672363003e+02 -6.697736938374122817e-02
3.796772223055000506e+00 1.715703056356598921e-03 -1.169559075978763190e+02 -7.207739656881005652e-02
3.760389260364318531e+00 3.129849138592195601e-01 -1.169495166157818886e+02 -7.070263694731653004e-02
3.314791837998914747e+00 2.786155654736131027e+00 -1.169444486456719972e+02 -5.493922464632112340e-02
3.434833537015812510e+00 2.279504962090140641e+00 -1.169374294418213367e+02 -5.899040713504277722e-02
3.098352883564298388e+00 3.228269335436867227e+00 -1.169350185394095405e+02 -4.799895295545600349e-02
3.696742130510539681e+00 7.855070437413308460e-01 -1.169261889128804484e+02 -6.832951189745802012e-02
3.106118165627388628e+00 2.247557710043944112e+00 -1.169258653985878169e+02 -4.823985029420226056e-02
3.155624319703374425e+00 3.222457546049127597e+00 -1.169238679344692571e+02 -4.978982423551692876e-02
3.855250601667826515e+00 -1.162814765670942441e+00 -1.169128594622419257e+02 -7.431478600830070114e-02
3.077975454584632953e+00 3.137436986960364216e+00 -1.168972805766360352e+02 -4.736966449512738236e-02
3.649787707239081858e+00 1.096296009852055997e+00 -1.168965039401204962e+02 -6.660475153956756100e-02
3.143308865873845726e+00 3.232999618551532617e+00 -1.168953018349708941e+02 -4.940195313140560707e-02
3.755466450601408379e+00 3.453041776844982813e-01 -1.168795996370404993e+02 -7.051764130796370211e-02
3.748334702161973730e+00 4.013094598358096787e-01 -1.168761755022196382e+02 -7.025006519715847053e-02
3.792105692855891608e+00 3.421922054321342721e-02 -1.168741552049535528e+02 -7.190032792895030556e-02
3.248184564966485333e+00 1.088178290011351468e+00 -1.168693003903973988e+02 -5.275351484043257905e-02
3.083155626882590372e+00 2.550279713151891947e+00 -1.168609050336410888e+02 -4.752924309788889717e-02
3.074107156934450025e+00 2.715266538139680996e+00 -1.168560787417381732e+02 -4.725067406157804073e-02
3.640607184261408058e+00 -9.015077457028992658e-01 -1.168311486569205471e+02 -6.627010335047887890e-02
3.170085069403949518e+00 3.190120397721866397e+00 -1.168249207642363103e+02 -5.024719673628921801e-02
3.842273508259311576e+00 -5.181009082370793273e-01 -1.167979279405673907e+02 -7.381532856135659959e-02
3.121204449641458822e+00 2.110095148677652688e+00 -1.167917787010490258e+02 -4.870958608230820802e-02
3.082079011739527363e+00 3.128885121255538415e+00 -1.167704114939206477e+02 -4.749605517302651209e-02
3.634400547356862798e+00 -8.747531174492992889e-01 -1.167670346534087571e+02 -6.604433669313933275e-02
3.165666638775558983e+00 1.711627678754754411e+00 -1.167661206795079067e+02 -5.010722633928272468e-02
3.397538784377386101e+00 1.939646910554859160e-01 -1.167601397658064570e+02 -5.771634895674283838e-02
3.235240634290571293e+00 1.187090357331073598e+00 -1.167536516683725694e+02 -5.233390980882429711e-02
3.456993454477450989e+00 2.160897848100813423e+00 -1.167488794240917969e+02 -5.975401872149970622e-02
3.849119941150998425e+00 -6.378357608539250156e-01 -1.167425380373594237e+02 -7.407862160683133246e-02
3.560758636221971418e+00 1.618275361140818491e+00 -1.167379149964351370e+02 -6.339501032714675577e-02
3.093017424579461494e+00 3.174417753421169941e+00 -1.167333796016154395e+02 -4.783378394376083115e-02
3.778282034936876421e+00 -1.240188963316772863e+00 -1.167255286333916615e+02 -7.137707567763371119e-02
3.710825001203300388e+00 -1.105417480595185076e+00 -1.166933625602151210e+02 -6.885111094777737750e-02
3.809378528427952659e+00 -1.550083472780756644e-01 -1.166921905156005153e+02 -7.255682386423956132e-02
3.858104483257741801e+00 -9.128821895760266258e-01 -1.166887697430571791e+02 -7.442485101866742891e-02
3.629316185095319280e+00 -8.501709289512779932e-01 -1.166832821203245203e+02 -6.585967985697420424e-02
3.856708891577113718e+00 -8.471222867881946783e-01 -1.166747487489041077e+02 -7.437101737184984018e-02
3.857457218808320043e+00 -9.705289571052322373e-01 -1.166635586532961497e+02 -7.439988097468210049e-02
3.301143305516106796e+00 7.612422292074967345e-01 -1.166529903188620381e+02 -5.448773561776903279e-02
3.658574566716575216e+00 1.019228289867202042e+00 -1.166437878649230413e+02 -6.692583930112688817e-02
3.815989160865115082e+00 -2.313499176074720887e-01 -1.166421549716413324e+02 -7.280886637920024052e-02
3.347499385005240580e+00 4.849304346212583439e-01 -1.166168064300856599e+02 -5.602876066305231134e-02
3.251385643991978824e+00 1.088124792562241261e+00 -1.166115550778587391e+02 -5.285754302978566688e-02
3.811453500738125832e+00 -1.236142026808278338e+00 -1.166001791555721212e+02 -7.263588894144457075e-02
3.808478893944096999e+00 -1.237285234086940466e+00 -1.165978356906839224e+02 -7.252255742808827454e-02
